X,Y,Z,Vx,Vy,Vz,Polarity,Charge,Time,Mass,Electric Potential Energy,Kinetic Energy,Total Energy,0.000179538
2.275920189,8.397680207,2.44410865,-9.83E+08,-4.46E+08,-9.72E+08,1,1.60E-19,3.24E-08,3.34E-27,-39811.77163,22009.53264,-17802.23898,
2.177672162,8.353094771,2.346889057,-9.82E+08,-4.46E+08,-9.72E+08,1,1.60E-19,3.25E-08,3.34E-27,-39807.75135,22005.51237,-17802.23898,
2.079445654,8.308465067,2.249686588,-9.82E+08,-4.47E+08,-9.72E+08,1,1.60E-19,3.26E-08,3.34E-27,-39804.24137,22002.00238,-17802.23898,
1.981239588,8.263790697,2.152500051,-9.82E+08,-4.47E+08,-9.72E+08,1,1.60E-19,3.27E-08,3.34E-27,-39801.23124,21998.99226,-17802.23898,
1.883052896,8.219071325,2.055328267,-9.82E+08,-4.47E+08,-9.72E+08,1,1.60E-19,3.28E-08,3.34E-27,-39798.71057,21996.47159,-17802.23898,
1.784884525,8.174306676,1.958170067,-9.82E+08,-4.48E+08,-9.72E+08,1,1.60E-19,3.29E-08,3.34E-27,-39796.66897,21994.42999,-17802.23898,
1.686733432,8.129496529,1.861024294,-9.81E+08,-4.48E+08,-9.71E+08,1,1.60E-19,3.30E-08,3.34E-27,-39795.09604,21992.85706,-17802.23898,
1.588598588,8.084640723,1.763889801,-9.81E+08,-4.49E+08,-9.71E+08,1,1.60E-19,3.31E-08,3.34E-27,-39793.98139,21991.7424,-17802.23898,
1.490478977,8.039739153,1.666765456,-9.81E+08,-4.49E+08,-9.71E+08,1,1.60E-19,3.32E-08,3.34E-27,-39793.31459,21991.07561,-17802.23898,
1.392373593,7.994791766,1.569650137,-9.81E+08,-4.50E+08,-9.71E+08,1,1.60E-19,3.33E-08,3.34E-27,-39793.08521,21990.84622,-17802.23898,
1.294281448,7.949798562,1.472542736,-9.81E+08,-4.50E+08,-9.71E+08,1,1.60E-19,3.34E-08,3.34E-27,-39793.28277,21991.04379,-17802.23898,
1.196201566,7.904759595,1.375442157,-9.81E+08,-4.51E+08,-9.71E+08,1,1.60E-19,3.35E-08,3.34E-27,-39793.89676,21991.65778,-17802.23898,
1.098132984,7.859674967,1.278347319,-9.81E+08,-4.51E+08,-9.71E+08,1,1.60E-19,3.36E-08,3.34E-27,-39794.91661,21992.67763,-17802.23898,
1.000074754,7.814544831,1.181257153,-9.81E+08,-4.52E+08,-9.71E+08,1,1.60E-19,3.37E-08,3.34E-27,-39796.33171,21994.09272,-17802.23898,
0.902025946,7.769369387,1.084170607,-9.80E+08,-4.52E+08,-9.71E+08,1,1.60E-19,3.38E-08,3.34E-27,-39798.13136,21995.89238,-17802.23898,
0.803985641,7.724148882,0.98708664,-9.80E+08,-4.52E+08,-9.71E+08,1,1.60E-19,3.39E-08,3.34E-27,-39800.30483,21998.06585,-17802.23898,
0.705952938,7.678883609,0.890004231,-9.80E+08,-4.53E+08,-9.71E+08,1,1.60E-19,3.40E-08,3.34E-27,-39802.84127,22000.60229,-17802.23898,
0.607926954,7.633573906,0.79292237,-9.80E+08,-4.53E+08,-9.71E+08,1,1.60E-19,3.41E-08,3.34E-27,-39805.72978,22003.4908,-17802.23898,
0.509906819,7.588220154,0.695840067,-9.80E+08,-4.54E+08,-9.71E+08,1,1.60E-19,3.42E-08,3.34E-27,-39808.95935,22006.72037,-17802.23898,
0.411891684,7.542822778,0.598756346,-9.80E+08,-4.54E+08,-9.71E+08,1,1.60E-19,3.43E-08,3.34E-27,-39812.5189,22010.27991,-17802.23898,
0.313880714,7.497382241,0.50167025,-9.80E+08,-4.55E+08,-9.71E+08,1,1.60E-19,3.44E-08,3.34E-27,-39816.39721,22014.15823,-17802.23898,
0.215873096,7.451899051,0.404580838,-9.80E+08,-4.55E+08,-9.71E+08,1,1.60E-19,3.45E-08,3.34E-27,-39820.583,22018.34401,-17802.23898,
0.117868032,7.406373751,0.307487188,-9.80E+08,-4.55E+08,-9.71E+08,1,1.60E-19,3.46E-08,3.34E-27,-39825.06484,22022.82586,-17802.23898,
0.019864745,7.360806925,0.210388397,-9.80E+08,-4.56E+08,-9.71E+08,1,1.60E-19,3.47E-08,3.34E-27,-39829.83122,22027.59224,-17802.23898,
-0.078137522,7.315199193,0.113283581,-9.80E+08,-4.56E+08,-9.71E+08,1,1.60E-19,3.48E-08,3.34E-27,-39834.87049,22032.6315,-17802.23898,
-0.176139506,7.26955121,0.016171875,-9.80E+08,-4.57E+08,-9.71E+08,1,1.60E-19,3.49E-08,3.34E-27,-39840.17087,22037.93189,-17802.23898,
-0.274141925,7.223863669,-0.080947565,-9.80E+08,-4.57E+08,-9.71E+08,1,1.60E-19,3.50E-08,3.34E-27,-39845.72047,22043.48149,-17802.23898,
-0.372145473,7.178137295,-0.178075562,-9.80E+08,-4.57E+08,-9.71E+08,1,1.60E-19,3.51E-08,3.34E-27,-39851.50727,22049.26829,-17802.23898,
-0.470150824,7.132372847,-0.275212917,-9.80E+08,-4.58E+08,-9.71E+08,1,1.60E-19,3.52E-08,3.34E-27,-39857.51909,22055.28011,-17802.23898,
-0.568158629,7.086571115,-0.372360411,-9.80E+08,-4.58E+08,-9.72E+08,1,1.60E-19,3.53E-08,3.34E-27,-39863.74364,22061.50465,-17802.23898,
-0.666169517,7.040732923,-0.469518801,-9.80E+08,-4.59E+08,-9.72E+08,1,1.60E-19,3.54E-08,3.34E-27,-39870.16846,22067.92948,-17802.23898,
-0.764184092,6.994859121,-0.56668882,-9.80E+08,-4.59E+08,-9.72E+08,1,1.60E-19,3.55E-08,3.34E-27,-39876.78097,22074.54198,-17802.23898,
-0.862202935,6.948950592,-0.66387118,-9.80E+08,-4.59E+08,-9.72E+08,1,1.60E-19,3.56E-08,3.34E-27,-39883.56842,22081.32944,-17802.23898,
-0.960226603,6.903008246,-0.761066565,-9.80E+08,-4.60E+08,-9.72E+08,1,1.60E-19,3.57E-08,3.34E-27,-39890.51792,22088.27894,-17802.23898,
-1.058255625,6.85703302,-0.858275637,-9.80E+08,-4.60E+08,-9.72E+08,1,1.60E-19,3.58E-08,3.34E-27,-39897.61643,22095.37745,-17802.23898,
-1.156290508,6.811025877,-0.955499031,-9.80E+08,-4.60E+08,-9.72E+08,1,1.60E-19,3.59E-08,3.34E-27,-39904.85073,22102.61174,-17802.23898,
-1.25433173,6.764987807,-1.052737357,-9.80E+08,-4.61E+08,-9.72E+08,1,1.60E-19,3.60E-08,3.34E-27,-39912.20745,22109.96846,-17802.23898,
-1.352379743,6.718919824,-1.149991195,-9.81E+08,-4.61E+08,-9.73E+08,1,1.60E-19,3.61E-08,3.34E-27,-39919.67305,22117.43407,-17802.23898,
-1.450434971,6.672822966,-1.247261102,-9.81E+08,-4.61E+08,-9.73E+08,1,1.60E-19,3.62E-08,3.34E-27,-39927.23384,22124.99485,-17802.23898,
-1.54849781,6.626698293,-1.344547604,-9.81E+08,-4.61E+08,-9.73E+08,1,1.60E-19,3.63E-08,3.34E-27,-39934.87592,22132.63694,-17802.23898,
-1.646568626,6.580546887,-1.441851199,-9.81E+08,-4.62E+08,-9.73E+08,1,1.60E-19,3.64E-08,3.34E-27,-39942.58524,22140.34626,-17802.23898,
-1.744647758,6.534369852,-1.539172355,-9.81E+08,-4.62E+08,-9.73E+08,1,1.60E-19,3.65E-08,3.34E-27,-39950.34757,22148.10859,-17802.23898,
-1.842735514,6.488168312,-1.63651151,-9.81E+08,-4.62E+08,-9.73E+08,1,1.60E-19,3.66E-08,3.34E-27,-39958.14848,22155.90949,-17802.23898,
-1.940832169,6.44194341,-1.733869073,-9.81E+08,-4.62E+08,-9.74E+08,1,1.60E-19,3.67E-08,3.34E-27,-39965.97334,22163.73436,-17802.23898,
-2.03893797,6.395696308,-1.831245419,-9.81E+08,-4.63E+08,-9.74E+08,1,1.60E-19,3.68E-08,3.34E-27,-39973.80735,22171.56837,-17802.23898,
-2.13705313,6.349428187,-1.928640893,-9.81E+08,-4.63E+08,-9.74E+08,1,1.60E-19,3.69E-08,3.34E-27,-39981.6355,22179.39652,-17802.23898,
-2.23517783,6.303140242,-2.026055805,-9.81E+08,-4.63E+08,-9.74E+08,1,1.60E-19,3.70E-08,3.34E-27,-39989.44256,22187.20358,-17802.23898,
-2.333312217,6.256833687,-2.123490433,-9.81E+08,-4.63E+08,-9.74E+08,1,1.60E-19,3.71E-08,3.34E-27,-39997.21309,22194.97411,-17802.23898,
-2.431456405,6.21050975,-2.220945021,-9.81E+08,-4.63E+08,-9.75E+08,1,1.60E-19,3.72E-08,3.34E-27,-40004.93144,22202.69246,-17802.23898,
-2.529610473,6.164169676,-2.318419776,-9.82E+08,-4.63E+08,-9.75E+08,1,1.60E-19,3.73E-08,3.34E-27,-40012.58171,22210.34273,-17802.23898,
-2.627774463,6.117814721,-2.415914871,-9.82E+08,-4.64E+08,-9.75E+08,1,1.60E-19,3.74E-08,3.34E-27,-40020.14779,22217.90881,-17802.23898,
-2.725948383,6.071446156,-2.513430442,-9.82E+08,-4.64E+08,-9.75E+08,1,1.60E-19,3.75E-08,3.34E-27,-40027.6133,22225.37432,-17802.23898,
-2.824132203,6.025065264,-2.610966587,-9.82E+08,-4.64E+08,-9.75E+08,1,1.60E-19,3.76E-08,3.34E-27,-40034.96161,22232.72263,-17802.23898,
-2.922325856,5.978673342,-2.708523366,-9.82E+08,-4.64E+08,-9.76E+08,1,1.60E-19,3.77E-08,3.34E-27,-40042.17583,22239.93684,-17802.23898,
-3.020529235,5.932271697,-2.8061008,-9.82E+08,-4.64E+08,-9.76E+08,1,1.60E-19,3.78E-08,3.34E-27,-40049.23879,22246.9998,-17802.23898,
-3.118742195,5.885861645,-2.90369887,-9.82E+08,-4.64E+08,-9.76E+08,1,1.60E-19,3.79E-08,3.34E-27,-40056.13303,22253.89405,-17802.23898,
-3.216964551,5.839444515,-3.001317517,-9.82E+08,-4.64E+08,-9.76E+08,1,1.60E-19,3.80E-08,3.34E-27,-40062.84079,22260.60181,-17802.23898,
-3.315196077,5.793021645,-3.098956639,-9.82E+08,-4.64E+08,-9.76E+08,1,1.60E-19,3.81E-08,3.34E-27,-40069.34401,22267.10503,-17802.23898,
-3.413436504,5.746594381,-3.196616091,-9.82E+08,-4.64E+08,-9.77E+08,1,1.60E-19,3.82E-08,3.34E-27,-40075.62429,22273.38531,-17802.23898,
-3.511685522,5.700164078,-3.294295686,-9.83E+08,-4.64E+08,-9.77E+08,1,1.60E-19,3.83E-08,3.34E-27,-40081.66289,22279.4239,-17802.23898,
-3.609942775,5.6537321,-3.391995192,-9.83E+08,-4.64E+08,-9.77E+08,1,1.60E-19,3.84E-08,3.34E-27,-40087.44071,22285.20173,-17802.23898,
-3.708207865,5.607299818,-3.489714329,-9.83E+08,-4.64E+08,-9.77E+08,1,1.60E-19,3.85E-08,3.34E-27,-40092.93829,22290.69931,-17802.23898,
-3.806480347,5.560868608,-3.587452773,-9.83E+08,-4.64E+08,-9.77E+08,1,1.60E-19,3.86E-08,3.34E-27,-40098.13579,22295.89681,-17802.23898,
-3.904759729,5.514439855,-3.68521015,-9.83E+08,-4.64E+08,-9.78E+08,1,1.60E-19,3.87E-08,3.34E-27,-40103.01295,22300.77396,-17802.23898,
-4.003045472,5.46801495,-3.782986038,-9.83E+08,-4.64E+08,-9.78E+08,1,1.60E-19,3.88E-08,3.34E-27,-40107.54909,22305.31011,-17802.23898,
-4.101336986,5.421595288,-3.880779966,-9.83E+08,-4.64E+08,-9.78E+08,1,1.60E-19,3.89E-08,3.34E-27,-40111.72311,22309.48413,-17802.23898,
-4.199633634,5.375182271,-3.978591408,-9.83E+08,-4.64E+08,-9.78E+08,1,1.60E-19,3.90E-08,3.34E-27,-40115.51345,22313.27447,-17802.23898,
-4.297934725,5.328777304,-4.076419788,-9.83E+08,-4.64E+08,-9.78E+08,1,1.60E-19,3.91E-08,3.34E-27,-40118.89806,22316.65908,-17802.23898,
-4.396239517,5.282381799,-4.174264476,-9.83E+08,-4.64E+08,-9.79E+08,1,1.60E-19,3.92E-08,3.34E-27,-40121.85443,22319.61545,-17802.23898,
-4.494547213,5.235997169,-4.272124784,-9.83E+08,-4.64E+08,-9.79E+08,1,1.60E-19,3.93E-08,3.34E-27,-40124.35953,22322.12055,-17802.23898,
-4.59285696,5.189624833,-4.36999997,-9.83E+08,-4.64E+08,-9.79E+08,1,1.60E-19,3.94E-08,3.34E-27,-40126.38979,22324.15081,-17802.23898,
-4.691167852,5.143266211,-4.467889232,-9.83E+08,-4.64E+08,-9.79E+08,1,1.60E-19,3.95E-08,3.34E-27,-40127.92113,22325.68215,-17802.23898,
-4.789478919,5.096922727,-4.565791709,-9.83E+08,-4.63E+08,-9.79E+08,1,1.60E-19,3.96E-08,3.34E-27,-40128.92889,22326.68991,-17802.23898,
-4.887789137,5.050595807,-4.663706479,-9.83E+08,-4.63E+08,-9.79E+08,1,1.60E-19,3.97E-08,3.34E-27,-40129.38786,22327.14888,-17802.23898,
-4.986097416,5.004286879,-4.761632555,-9.83E+08,-4.63E+08,-9.79E+08,1,1.60E-19,3.98E-08,3.34E-27,-40129.27222,22327.03324,-17802.23898,
-5.084402605,4.957997371,-4.859568889,-9.83E+08,-4.63E+08,-9.79E+08,1,1.60E-19,3.99E-08,3.34E-27,-40128.55559,22326.3166,-17802.23898,
-5.18270349,4.911728712,-4.957514364,-9.83E+08,-4.63E+08,-9.79E+08,1,1.60E-19,4.00E-08,3.34E-27,-40127.21093,22324.97195,-17802.23898,
-5.280998788,4.865482333,-5.055467796,-9.83E+08,-4.62E+08,-9.80E+08,1,1.60E-19,4.01E-08,3.34E-27,-40125.21063,22322.97165,-17802.23898,
-5.37928715,4.819259663,-5.153427933,-9.83E+08,-4.62E+08,-9.80E+08,1,1.60E-19,4.02E-08,3.34E-27,-40122.52644,22320.28746,-17802.23898,
-5.477567154,4.77306213,-5.251393449,-9.83E+08,-4.62E+08,-9.80E+08,1,1.60E-19,4.03E-08,3.34E-27,-40119.12947,22316.89049,-17802.23898,
-5.57583731,4.726891159,-5.349362947,-9.83E+08,-4.62E+08,-9.80E+08,1,1.60E-19,4.04E-08,3.34E-27,-40114.99022,22312.75124,-17802.23898,
-5.674096052,4.680748175,-5.447334956,-9.83E+08,-4.61E+08,-9.80E+08,1,1.60E-19,4.05E-08,3.34E-27,-40110.07855,22307.83957,-17802.23898,
-5.77234174,4.634634598,-5.545307926,-9.82E+08,-4.61E+08,-9.80E+08,1,1.60E-19,4.06E-08,3.34E-27,-40104.3637,22302.12472,-17802.23898,
-5.870572654,4.588551843,-5.643280231,-9.82E+08,-4.61E+08,-9.80E+08,1,1.60E-19,4.07E-08,3.34E-27,-40097.8143,22295.57532,-17802.23898,
-5.968786998,4.542501321,-5.741250165,-9.82E+08,-4.60E+08,-9.80E+08,1,1.60E-19,4.08E-08,3.34E-27,-40090.39837,22288.15939,-17802.23898,
-6.066982892,4.496484437,-5.839215939,-9.82E+08,-4.60E+08,-9.80E+08,1,1.60E-19,4.09E-08,3.34E-27,-40082.08336,22279.84438,-17802.23898,
-6.165158373,4.450502586,-5.937175682,-9.82E+08,-4.60E+08,-9.80E+08,1,1.60E-19,4.10E-08,3.34E-27,-40072.83614,22270.59716,-17802.23898,
-6.263311393,4.404557157,-6.035127435,-9.81E+08,-4.59E+08,-9.79E+08,1,1.60E-19,4.11E-08,3.34E-27,-40062.62307,22260.38408,-17802.23898,
-6.361439819,4.358649527,-6.133069157,-9.81E+08,-4.59E+08,-9.79E+08,1,1.60E-19,4.12E-08,3.34E-27,-40051.40998,22249.171,-17802.23898,
-6.459541424,4.312781062,-6.230998715,-9.81E+08,-4.58E+08,-9.79E+08,1,1.60E-19,4.13E-08,3.34E-27,-40039.16227,22236.92329,-17802.23898,
-6.557613895,4.266953115,-6.328913888,-9.81E+08,-4.58E+08,-9.79E+08,1,1.60E-19,4.14E-08,3.34E-27,-40025.84489,22223.60591,-17802.23898,
-6.655654823,4.221167025,-6.426812364,-9.80E+08,-4.58E+08,-9.79E+08,1,1.60E-19,4.15E-08,3.34E-27,-40011.42244,22209.18346,-17802.23898,
-6.753661705,4.175424113,-6.524691737,-9.80E+08,-4.57E+08,-9.79E+08,1,1.60E-19,4.16E-08,3.34E-27,-39995.85921,22193.62023,-17802.23898,
-6.851631944,4.129725682,-6.622549508,-9.80E+08,-4.57E+08,-9.78E+08,1,1.60E-19,4.17E-08,3.34E-27,-39979.11923,22176.88025,-17802.23898,
-6.949562841,4.084073014,-6.720383085,-9.79E+08,-4.56E+08,-9.78E+08,1,1.60E-19,4.18E-08,3.34E-27,-39961.16635,22158.92737,-17802.23898,
-7.047451602,4.038467371,-6.818189779,-9.79E+08,-4.56E+08,-9.78E+08,1,1.60E-19,4.19E-08,3.34E-27,-39941.96432,22139.72534,-17802.23898,
-7.145295329,3.992909987,-6.915966804,-9.78E+08,-4.55E+08,-9.78E+08,1,1.60E-19,4.20E-08,3.34E-27,-39921.47687,22119.23789,-17802.23898,
-7.243091026,3.94740207,-7.013711279,-9.78E+08,-4.55E+08,-9.77E+08,1,1.60E-19,4.21E-08,3.34E-27,-39899.66779,22097.42881,-17802.23898,
-7.34083559,3.9019448,-7.111420224,-9.77E+08,-4.54E+08,-9.77E+08,1,1.60E-19,4.22E-08,3.34E-27,-39876.50104,22074.26206,-17802.23898,
-7.438525818,3.856539324,-7.209090564,-9.77E+08,-4.54E+08,-9.76E+08,1,1.60E-19,4.23E-08,3.34E-27,-39851.94084,22049.70186,-17802.23898,
-7.5361584,3.811186754,-7.306719123,-9.76E+08,-4.53E+08,-9.76E+08,1,1.60E-19,4.24E-08,3.34E-27,-39825.95176,22023.71278,-17802.23898,
-7.633729923,3.765888165,-7.404302632,-9.75E+08,-4.53E+08,-9.76E+08,1,1.60E-19,4.25E-08,3.34E-27,-39798.49886,21996.25988,-17802.23898,
-7.731236869,3.720644593,-7.501837722,-9.75E+08,-4.52E+08,-9.75E+08,1,1.60E-19,4.26E-08,3.34E-27,-39769.54781,21967.30883,-17802.23898,
-7.828675613,3.67545703,-7.59932093,-9.74E+08,-4.52E+08,-9.75E+08,1,1.60E-19,4.27E-08,3.34E-27,-39739.06497,21936.82599,-17802.23898,
-7.926042427,3.630326425,-7.696748699,-9.73E+08,-4.51E+08,-9.74E+08,1,1.60E-19,4.28E-08,3.34E-27,-39707.01755,21904.77856,-17802.23898,
-8.023333479,3.585253675,-7.794117377,-9.73E+08,-4.50E+08,-9.73E+08,1,1.60E-19,4.29E-08,3.34E-27,-39673.3737,21871.13472,-17802.23898,
-8.120544833,3.54023963,-7.891423221,-9.72E+08,-4.50E+08,-9.73E+08,1,1.60E-19,4.30E-08,3.34E-27,-39638.10268,21835.8637,-17802.23898,
-8.217672451,3.495285084,-7.9886624,-9.71E+08,-4.49E+08,-9.72E+08,1,1.60E-19,4.31E-08,3.34E-27,-39601.17497,21798.93599,-17802.23898,
-8.314712194,3.450390775,-8.085830993,-9.70E+08,-4.49E+08,-9.71E+08,1,1.60E-19,4.32E-08,3.34E-27,-39562.56238,21760.3234,-17802.23898,
-8.411659822,3.405557382,-8.182924995,-9.69E+08,-4.48E+08,-9.71E+08,1,1.60E-19,4.33E-08,3.34E-27,-39522.23819,21719.99921,-17802.23898,
-8.508511001,3.360785522,-8.27994032,-9.68E+08,-4.47E+08,-9.70E+08,1,1.60E-19,4.34E-08,3.34E-27,-39480.17729,21677.93831,-17802.23898,
-8.605261299,3.316075747,-8.376872802,-9.67E+08,-4.47E+08,-9.69E+08,1,1.60E-19,4.35E-08,3.34E-27,-39436.35628,21634.1173,-17802.23898,
-8.701906194,3.271428544,-8.473718199,-9.66E+08,-4.46E+08,-9.68E+08,1,1.60E-19,4.36E-08,3.34E-27,-39390.75359,21588.51461,-17802.23898,
-8.798441073,3.226844331,-8.570472199,-9.65E+08,-4.46E+08,-9.67E+08,1,1.60E-19,4.37E-08,3.34E-27,-39343.34962,21541.11064,-17802.23898,
-8.894861238,3.182323452,-8.667130421,-9.64E+08,-4.45E+08,-9.66E+08,1,1.60E-19,4.38E-08,3.34E-27,-39294.1268,21491.88782,-17802.23898,
-8.991161906,3.137866182,-8.763688421,-9.62E+08,-4.44E+08,-9.65E+08,1,1.60E-19,4.39E-08,3.34E-27,-39243.06974,21440.83076,-17802.23898,
-9.087338218,3.09347272,-8.860141696,-9.61E+08,-4.44E+08,-9.64E+08,1,1.60E-19,4.40E-08,3.34E-27,-39190.16527,21387.92629,-17802.23898,
-9.183385239,3.049143188,-8.95648569,-9.60E+08,-4.43E+08,-9.63E+08,1,1.60E-19,4.41E-08,3.34E-27,-39135.40256,21333.16358,-17802.23898,
-9.279297964,3.004877632,-9.052715796,-9.58E+08,-4.42E+08,-9.62E+08,1,1.60E-19,4.42E-08,3.34E-27,-39078.77319,21276.53421,-17802.23898,
-9.375071321,2.96067602,-9.148827366,-9.57E+08,-4.42E+08,-9.61E+08,1,1.60E-19,4.43E-08,3.34E-27,-39020.27119,21218.03221,-17802.23898,
-9.470700178,2.91653824,-9.24481571,-9.56E+08,-4.41E+08,-9.59E+08,1,1.60E-19,4.44E-08,3.34E-27,-38959.8931,21157.65412,-17802.23898,
-9.566179347,2.872464101,-9.340676109,-9.54E+08,-4.40E+08,-9.58E+08,1,1.60E-19,4.45E-08,3.34E-27,-38897.63803,21095.39905,-17802.23898,
-9.66150359,2.828453333,-9.436403814,-9.52E+08,-4.40E+08,-9.57E+08,1,1.60E-19,4.46E-08,3.34E-27,-38833.50764,21031.26866,-17802.23898,
-9.756667624,2.784505586,-9.531994055,-9.51E+08,-4.39E+08,-9.55E+08,1,1.60E-19,4.47E-08,3.34E-27,-38767.50622,20965.26724,-17802.23898,
-9.851666125,2.740620432,-9.627442049,-9.49E+08,-4.39E+08,-9.54E+08,1,1.60E-19,4.48E-08,3.34E-27,-38699.64064,20897.40166,-17802.23898,
-9.946493736,2.696797365,-9.722743,-9.47E+08,-4.38E+08,-9.52E+08,1,1.60E-19,4.49E-08,3.34E-27,-38629.92034,20827.68136,-17802.23898,
-10.04114507,2.653035801,-9.81789211,-9.46E+08,-4.37E+08,-9.51E+08,1,1.60E-19,4.50E-08,3.34E-27,-38558.35736,20756.11838,-17802.23898,
-10.13561473,2.60933508,-9.912884585,-9.44E+08,-4.37E+08,-9.49E+08,1,1.60E-19,4.51E-08,3.34E-27,-38484.96625,20682.72727,-17802.23898,
-10.22989728,2.565694471,-10.00771564,-9.42E+08,-4.36E+08,-9.47E+08,1,1.60E-19,4.52E-08,3.34E-27,-38409.76405,20607.52507,-17802.23898,
-10.3239873,2.522113167,-10.10238049,-9.40E+08,-4.36E+08,-9.46E+08,1,1.60E-19,4.53E-08,3.34E-27,-38332.77023,20530.53125,-17802.23898,
-10.41787934,2.478590295,-10.1968744,-9.38E+08,-4.35E+08,-9.44E+08,1,1.60E-19,4.54E-08,3.34E-27,-38254.00662,20451.76764,-17802.23898,
-10.51156797,2.435124912,-10.29119263,-9.36E+08,-4.34E+08,-9.42E+08,1,1.60E-19,4.55E-08,3.34E-27,-38173.49735,20371.25837,-17802.23898,
-10.60504776,2.391716012,-10.38533048,-9.34E+08,-4.34E+08,-9.40E+08,1,1.60E-19,4.56E-08,3.34E-27,-38091.26873,20289.02975,-17802.23898,
-10.6983133,2.348362527,-10.47928331,-9.32E+08,-4.33E+08,-9.39E+08,1,1.60E-19,4.57E-08,3.34E-27,-38007.34919,20205.11021,-17802.23898,
-10.79135919,2.305063331,-10.57304648,-9.29E+08,-4.33E+08,-9.37E+08,1,1.60E-19,4.58E-08,3.34E-27,-37921.76917,20119.53019,-17802.23898,
-10.88418005,2.261817244,-10.66661543,-9.27E+08,-4.32E+08,-9.35E+08,1,1.60E-19,4.59E-08,3.34E-27,-37834.56098,20032.322,-17802.23898,
-10.97677056,2.218623032,-10.75998564,-9.25E+08,-4.32E+08,-9.33E+08,1,1.60E-19,4.60E-08,3.34E-27,-37745.75875,19943.51977,-17802.23898,
-11.06912539,2.175479416,-10.85315266,-9.22E+08,-4.31E+08,-9.31E+08,1,1.60E-19,4.61E-08,3.34E-27,-37655.39825,19853.15927,-17802.23898,
-11.1612393,2.132385073,-10.94611206,-9.20E+08,-4.31E+08,-9.29E+08,1,1.60E-19,4.62E-08,3.34E-27,-37563.51681,19761.27783,-17802.23898,
-11.25310704,2.08933864,-11.03885953,-9.17E+08,-4.30E+08,-9.26E+08,1,1.60E-19,4.63E-08,3.34E-27,-37470.15317,19667.91419,-17802.23898,
-11.34472346,2.046338718,-11.13139079,-9.15E+08,-4.30E+08,-9.24E+08,1,1.60E-19,4.64E-08,3.34E-27,-37375.34739,19573.10841,-17802.23898,
-11.43608344,2.003383877,-11.22370164,-9.12E+08,-4.29E+08,-9.22E+08,1,1.60E-19,4.65E-08,3.34E-27,-37279.14068,19476.90169,-17802.23898,
-11.52718191,1.96047266,-11.31578798,-9.10E+08,-4.29E+08,-9.20E+08,1,1.60E-19,4.66E-08,3.34E-27,-37181.57529,19379.33631,-17802.23898,
-11.61801389,1.917603587,-11.40764575,-9.07E+08,-4.28E+08,-9.17E+08,1,1.60E-19,4.67E-08,3.34E-27,-37082.69442,19280.45544,-17802.23898,
-11.70857444,1.874775158,-11.499271,-9.04E+08,-4.28E+08,-9.15E+08,1,1.60E-19,4.68E-08,3.34E-27,-36982.54206,19180.30307,-17802.23898,
-11.7988587,1.83198586,-11.59065985,-9.01E+08,-4.28E+08,-9.13E+08,1,1.60E-19,4.69E-08,3.34E-27,-36881.16284,19078.92386,-17802.23898,
-11.88886189,1.789234167,-11.68180852,-8.99E+08,-4.27E+08,-9.10E+08,1,1.60E-19,4.70E-08,3.34E-27,-36778.60201,18976.36302,-17802.23898,
-11.9785793,1.74651855,-11.77271332,-8.96E+08,-4.27E+08,-9.08E+08,1,1.60E-19,4.71E-08,3.34E-27,-36674.90521,18872.66623,-17802.23898,
-12.06800628,1.703837475,-11.86337063,-8.93E+08,-4.27E+08,-9.05E+08,1,1.60E-19,4.72E-08,3.34E-27,-36570.11845,18767.87947,-17802.23898,
-12.1571383,1.661189409,-11.95377693,-8.90E+08,-4.26E+08,-9.03E+08,1,1.60E-19,4.73E-08,3.34E-27,-36464.28795,18662.04897,-17802.23898,
-12.24597089,1.618572826,-12.04392882,-8.87E+08,-4.26E+08,-9.00E+08,1,1.60E-19,4.74E-08,3.34E-27,-36357.46007,18555.22108,-17802.23898,
-12.33449966,1.575986206,-12.13382295,-8.84E+08,-4.26E+08,-8.98E+08,1,1.60E-19,4.75E-08,3.34E-27,-36249.68118,18447.4422,-17802.23898,
-12.42272032,1.533428046,-12.22345611,-8.81E+08,-4.25E+08,-8.95E+08,1,1.60E-19,4.76E-08,3.34E-27,-36140.99761,18338.75863,-17802.23898,
-12.51062867,1.490896854,-12.31282516,-8.78E+08,-4.25E+08,-8.92E+08,1,1.60E-19,4.77E-08,3.34E-27,-36031.45553,18229.21655,-17802.23898,
-12.59822059,1.448391158,-12.40192706,-8.74E+08,-4.25E+08,-8.90E+08,1,1.60E-19,4.78E-08,3.34E-27,-35921.10088,18118.86189,-17802.23898,
-12.68549207,1.40590951,-12.49075886,-8.71E+08,-4.25E+08,-8.87E+08,1,1.60E-19,4.79E-08,3.34E-27,-35809.97929,18007.7403,-17802.23898,
-12.77243916,1.363450485,-12.57931774,-8.68E+08,-4.24E+08,-8.84E+08,1,1.60E-19,4.80E-08,3.34E-27,-35698.13602,17895.89704,-17802.23898,
-12.85905805,1.321012685,-12.66760093,-8.65E+08,-4.24E+08,-8.81E+08,1,1.60E-19,4.81E-08,3.34E-27,-35585.61589,17783.37691,-17802.23898,
